# format org.openvanilla.mcbopomofo.sorted
瀲-ㄌㄧㄢˋ-灩-ㄧㄢˋ -6.7900
瀾-ㄌㄢˊ-滄-ㄘㄤ-江-ㄐㄧㄤ -7.4243
灌-ㄍㄨㄢˋ-下-ㄒㄧㄚˋ -6.4889
灌-ㄍㄨㄢˋ-來-ㄌㄞˊ-灌-ㄍㄨㄢˋ-去-ㄑㄩˋ -7.2805
灌-ㄍㄨㄢˋ-入-ㄖㄨˋ -6.1209
灌-ㄍㄨㄢˋ-出-ㄔㄨ -7.5681
灌-ㄍㄨㄢˋ-出-ㄔㄨ-來-ㄌㄞˊ -7.4243
灌-ㄍㄨㄢˋ-出-ㄔㄨ-去-ㄑㄩˋ -7.4243
灌-ㄍㄨㄢˋ-到-ㄉㄠˋ -6.6650
灌-ㄍㄨㄢˋ-反-ㄈㄢˇ -7.5681
灌-ㄍㄨㄢˋ-向-ㄒㄧㄤˋ -7.5681
灌-ㄍㄨㄢˋ-唱-ㄔㄤˋ-片-ㄆㄧㄢˋ -7.1233
灌-ㄍㄨㄢˋ-回-ㄏㄨㄟˊ -6.9660
灌-ㄍㄨㄢˋ-回-ㄏㄨㄟˊ-去-ㄑㄩˋ -7.4243
灌-ㄍㄨㄢˋ-在-ㄗㄞˋ -7.2671
灌-ㄍㄨㄢˋ-嬰-ㄧㄥ -7.5681
灌-ㄍㄨㄢˋ-救-ㄐㄧㄡˋ -6.3128
灌-ㄍㄨㄢˋ-木-ㄇㄨˋ -5.3695
灌-ㄍㄨㄢˋ-木-ㄇㄨˋ-叢-ㄘㄨㄥˊ -5.7083
灌-ㄍㄨㄢˋ-木-ㄇㄨˋ-林-ㄌㄧㄣˊ -6.6462
灌-ㄍㄨㄢˋ-木-ㄇㄨˋ-狀-ㄓㄨㄤˋ -6.8223
灌-ㄍㄨㄢˋ-死-ㄙˇ -7.2671
灌-ㄍㄨㄢˋ-氣-ㄑㄧˋ -6.9660
灌-ㄍㄨㄢˋ-水-ㄕㄨㄟˇ -5.6336
灌-ㄍㄨㄢˋ-油-ㄧㄡˊ -7.5681
灌-ㄍㄨㄢˋ-注-ㄓㄨˋ -6.2257
灌-ㄍㄨㄢˋ-洗-ㄒㄧˇ -7.2671
灌-ㄍㄨㄢˋ-溉-ㄍㄞˋ -5.2179
灌-ㄍㄨㄢˋ-溉-ㄍㄞˋ-區-ㄑㄩ -6.5212
灌-ㄍㄨㄢˋ-溉-ㄍㄞˋ-工-ㄍㄨㄥ-程-ㄔㄥˊ -6.9795
灌-ㄍㄨㄢˋ-溉-ㄍㄞˋ-渠-ㄑㄩˊ-道-ㄉㄠˋ -7.2805
灌-ㄍㄨㄢˋ-溉-ㄍㄞˋ-系-ㄒㄧˋ-統-ㄊㄨㄥˇ -7.2805
灌-ㄍㄨㄢˋ-溉-ㄍㄞˋ-面-ㄇㄧㄢˋ-積-ㄐㄧ -7.2805
灌-ㄍㄨㄢˋ-滿-ㄇㄢˇ -6.4889
灌-ㄍㄨㄢˋ-漿-ㄐㄧㄤ -7.5681
灌-ㄍㄨㄢˋ-灌-ㄍㄨㄢˋ -7.2671
灌-ㄍㄨㄢˋ-籃-ㄌㄢˊ -5.6873
灌-ㄍㄨㄢˋ-腸-ㄔㄤˊ -7.2671
灌-ㄍㄨㄢˋ-藥-ㄧㄠˋ -7.5681
灌-ㄍㄨㄢˋ-起-ㄑㄧˇ -7.5681
灌-ㄍㄨㄢˋ-起-ㄑㄧˇ-來-ㄌㄞˊ -7.4243
灌-ㄍㄨㄢˋ-輸-ㄕㄨ -5.3978
灌-ㄍㄨㄢˋ-迷-ㄇㄧˊ-湯-ㄊㄤ -7.1233
灌-ㄍㄨㄢˋ-進-ㄐㄧㄣˋ -6.0910
灌-ㄍㄨㄢˋ-進-ㄐㄧㄣˋ-來-ㄌㄞˊ -7.4243
灌-ㄍㄨㄢˋ-進-ㄐㄧㄣˋ-去-ㄑㄩˋ -6.6462
灌-ㄍㄨㄢˋ-過-ㄍㄨㄛˋ -6.9660
灌-ㄍㄨㄢˋ-酒-ㄐㄧㄡˇ -7.5681
灌-ㄍㄨㄢˋ-醉-ㄗㄨㄟˋ -6.6650
灌-ㄍㄨㄢˋ-錄-ㄌㄨˋ -6.0366
灌-ㄍㄨㄢˋ-音-ㄧㄣ -7.5681
灌-ㄍㄨㄢˋ-食-ㄕˊ -7.2671
灌-ㄍㄨㄢˋ-香-ㄒㄧㄤ-腸-ㄔㄤˊ -7.1233
灌-ㄍㄨㄢˋ-點-ㄉㄧㄢˇ -7.2671
灑-ㄙㄚˇ-上-ㄕㄤˋ -6.5681
灑-ㄙㄚˇ-下-ㄒㄧㄚˋ -6.3640
灑-ㄙㄚˇ-下-ㄒㄧㄚˋ-來-ㄌㄞˊ -6.8223
灑-ㄙㄚˇ-下-ㄒㄧㄚˋ-去-ㄑㄩˋ -7.4243
灑-ㄙㄚˇ-出-ㄔㄨ -6.4889
灑-ㄙㄚˇ-家-ㄐㄧㄚ -6.7900
灑-ㄙㄚˇ-掃-ㄙㄠˇ -6.4889
灑-ㄙㄚˇ-掃-ㄙㄠˇ-應-ㄧㄥˋ-對-ㄉㄨㄟˋ -6.9795
灑-ㄙㄚˇ-水-ㄕㄨㄟˇ -6.1531
灑-ㄙㄚˇ-水-ㄕㄨㄟˇ-器-ㄑㄧˋ -6.6462
灑-ㄙㄚˇ-水-ㄕㄨㄟˇ-禮-ㄌㄧˇ -7.4243
灑-ㄙㄚˇ-水-ㄕㄨㄟˇ-車-ㄔㄜ -7.4243
灑-ㄙㄚˇ-淚-ㄌㄟˋ -6.9660
灑-ㄙㄚˇ-脫-ㄊㄨㄛ -5.9247
灑-ㄙㄚˇ-落-ㄌㄨㄛˋ -6.5681
灑-ㄙㄚˇ-透-ㄊㄡˋ -7.5681
灑-ㄙㄚˇ-遍-ㄅㄧㄢˋ -7.2671
灘-ㄊㄢ-上-ㄕㄤˋ -5.9883
灘-ㄊㄢ-聲-ㄕㄥ -7.5681
灘-ㄊㄢ-頭-ㄊㄡˊ -6.3640
灘-ㄊㄢ-頭-ㄊㄡˊ-堡-ㄅㄠˇ -6.5212
灘-ㄊㄢ-頭-ㄊㄡˊ-陣-ㄓㄣˋ-地-ㄉㄧˋ -7.2805
灝-ㄏㄠˋ-氣-ㄑㄧˋ -7.5681
灞-ㄅㄚˋ-橋-ㄑㄧㄠˊ -7.5681
灣-ㄨㄢ-仔-ㄗㄞˇ -6.5681
灣-ㄨㄢ-區-ㄑㄩ -6.0118
灣-ㄨㄢ-流-ㄌㄧㄡˊ -5.9883
灣-ㄨㄢ-潭-ㄊㄢˊ -7.5681
灣-ㄨㄢ-頭-ㄊㄡˊ -6.5681
灣-ㄨㄢ-頭-ㄊㄡ˙ -6.5681
灤-ㄌㄨㄢˊ-州-ㄓㄡ -7.5681
灤-ㄌㄨㄢˊ-洲-ㄓㄡ -7.5681
灨-ㄍㄢˋ-江-ㄐㄧㄤ -7.5681
火-ㄏㄨㄛˇ-上-ㄕㄤˋ -5.9449
火-ㄏㄨㄛˇ-上-ㄕㄤˋ-加-ㄐㄧㄚ-油-ㄧㄡˊ -5.8334
火-ㄏㄨㄛˇ-候-ㄏㄡˋ -6.0910
火-ㄏㄨㄛˇ-光-ㄍㄨㄤ -5.6236
火-ㄏㄨㄛˇ-冒-ㄇㄠˋ-三-ㄙㄢ-丈-ㄓㄤˋ -5.7242
火-ㄏㄨㄛˇ-力-ㄌㄧˋ -5.2418
火-ㄏㄨㄛˇ-力-ㄌㄧˋ-發-ㄈㄚ-電-ㄉㄧㄢˋ -5.8656
火-ㄏㄨㄛˇ-力-ㄌㄧˋ-發-ㄈㄚ-電-ㄉㄧㄢˋ-廠-ㄔㄤˇ -5.8815
火-ㄏㄨㄛˇ-勢-ㄕˋ -5.7619
火-ㄏㄨㄛˇ-化-ㄏㄨㄚˋ -5.8047
火-ㄏㄨㄛˇ-器-ㄑㄧˋ -6.1209
火-ㄏㄨㄛˇ-堆-ㄉㄨㄟ -5.8521
火-ㄏㄨㄛˇ-場-ㄔㄤˇ -6.1531
火-ㄏㄨㄛˇ-大-ㄉㄚˋ -6.1209
火-ㄏㄨㄛˇ-山-ㄕㄢ -5.0366
火-ㄏㄨㄛˇ-山-ㄕㄢ-口-ㄎㄡˇ -5.9772
火-ㄏㄨㄛˇ-山-ㄕㄢ-爆-ㄅㄠˋ-發-ㄈㄚ -5.8034
火-ㄏㄨㄛˇ-把-ㄅㄚˇ -5.7757
火-ㄏㄨㄛˇ-星-ㄒㄧㄥ -5.1702
火-ㄏㄨㄛˇ-柴-ㄔㄞˊ -5.7108
火-ㄏㄨㄛˇ-柴-ㄔㄞˊ-盒-ㄏㄜˊ -6.1690
火-ㄏㄨㄛˇ-氣-ㄑㄧˋ -5.7356
火-ㄏㄨㄛˇ-災-ㄗㄞ -5.1367
火-ㄏㄨㄛˇ-炬-ㄐㄩˋ -5.8199
火-ㄏㄨㄛˇ-焰-ㄧㄢˋ -5.6236
火-ㄏㄨㄛˇ-熱-ㄖㄜˋ -5.5769
火-ㄏㄨㄛˇ-熱-ㄖㄜˋ-的-ㄉㄜ˙ -6.0441
火-ㄏㄨㄛˇ-燄-ㄧㄢˋ -5.9883
火-ㄏㄨㄛˇ-燒-ㄕㄠ -5.4962
火-ㄏㄨㄛˇ-爆-ㄅㄠˋ -5.7900
火-ㄏㄨㄛˇ-爐-ㄌㄨˊ -5.8357
火-ㄏㄨㄛˇ-牆-ㄑㄧㄤˊ -5.8691
火-ㄏㄨㄛˇ-球-ㄑㄧㄡˊ -5.9660
火-ㄏㄨㄛˇ-種-ㄓㄨㄥˇ -6.1531
火-ㄏㄨㄛˇ-箭-ㄐㄧㄢˋ -5.1915
火-ㄏㄨㄛˇ-紅-ㄏㄨㄥˊ -5.7757
火-ㄏㄨㄛˇ-紅-ㄏㄨㄥˊ-的-ㄉㄜ˙ -6.0819
火-ㄏㄨㄛˇ-線-ㄒㄧㄢˋ -5.6043
火-ㄏㄨㄛˇ-腿-ㄊㄨㄟˇ -5.5950
火-ㄏㄨㄛˇ-腿-ㄊㄨㄟˇ-族-ㄗㄨˊ -6.0093
火-ㄏㄨㄛˇ-花-ㄏㄨㄚ -5.4220
火-ㄏㄨㄛˇ-苗-ㄇㄧㄠˊ -6.0118
火-ㄏㄨㄛˇ-葬-ㄗㄤˋ -5.9660
火-ㄏㄨㄛˇ-藥-ㄧㄠˋ -5.5267
火-ㄏㄨㄛˇ-藥-ㄧㄠˋ-味-ㄨㄟˋ -5.7616
火-ㄏㄨㄛˇ-警-ㄐㄧㄥˇ -5.5036
火-ㄏㄨㄛˇ-車-ㄔㄜ -4.4257
火-ㄏㄨㄛˇ-車-ㄔㄜ-票-ㄆㄧㄠˋ -6.1690
火-ㄏㄨㄛˇ-車-ㄔㄜ-站-ㄓㄢˋ -4.8137
火-ㄏㄨㄛˇ-車-ㄔㄜ-頭-ㄊㄡˊ -5.4701
火-ㄏㄨㄛˇ-速-ㄙㄨˋ -5.9883
火-ㄏㄨㄛˇ-鍋-ㄍㄨㄛ -5.1565
火-ㄏㄨㄛˇ-鍋-ㄍㄨㄛ-店-ㄉㄧㄢˋ -5.9192
火-ㄏㄨㄛˇ-鍋-ㄍㄨㄛ-料-ㄌㄧㄠˋ -5.9472
火-ㄏㄨㄛˇ-險-ㄒㄧㄢˇ -6.1209
火-ㄏㄨㄛˇ-雞-ㄐㄧ -5.6438
火-ㄏㄨㄛˇ-雞-ㄐㄧ-肉-ㄖㄡˋ -5.9772
火-ㄏㄨㄛˇ-雞-ㄐㄧ-肉-ㄖㄡˋ-飯-ㄈㄢˋ -6.0764
火-ㄏㄨㄛˇ-龍-ㄌㄨㄥˊ -5.7356
火-ㄏㄨㄛˇ-龍-ㄌㄨㄥˊ-果-ㄍㄨㄛˇ -5.6761
灰-ㄏㄨㄟ-分-ㄈㄣˋ -7.5681
灰-ㄏㄨㄟ-口-ㄎㄡˇ-鐵-ㄊㄧㄝˇ -7.4243
灰-ㄏㄨㄟ-土-ㄊㄨˇ -6.3128
灰-ㄏㄨㄟ-堆-ㄉㄨㄟ -6.4220
灰-ㄏㄨㄟ-塵-ㄔㄣˊ -5.5189
灰-ㄏㄨㄟ-塵-ㄔㄣˊ-物-ㄨˋ -7.1233
灰-ㄏㄨㄟ-姑-ㄍㄨ-娘-ㄋㄧㄤˊ -5.3751
灰-ㄏㄨㄟ-度-ㄉㄨˋ-值-ㄓˊ -7.1233
灰-ㄏㄨㄟ-心-ㄒㄧㄣ -5.5950
灰-ㄏㄨㄟ-心-ㄒㄧㄣ-喪-ㄙㄤˋ-氣-ㄑㄧˋ -7.2805
灰-ㄏㄨㄟ-指-ㄓˇ-甲-ㄐㄧㄚˇ -6.8223
灰-ㄏㄨㄟ-撲-ㄆㄨ-撲-ㄆㄨ -6.5212
灰-ㄏㄨㄟ-暗-ㄢˋ -5.8691
灰-ㄏㄨㄟ-暗-ㄢˋ-面-ㄇㄧㄢˋ -6.8223
灰-ㄏㄨㄟ-沙-ㄕㄚ -6.9660
灰-ㄏㄨㄟ-泥-ㄋㄧˊ -6.5681
灰-ㄏㄨㄟ-溜-ㄌㄧㄡ-溜-ㄌㄧㄡ -7.4243
灰-ㄏㄨㄟ-滅-ㄇㄧㄝˋ -7.5681
灰-ㄏㄨㄟ-漿-ㄐㄧㄤ -7.2671
灰-ㄏㄨㄟ-濛-ㄇㄥˊ -6.0910
灰-ㄏㄨㄟ-濛-ㄇㄥˊ-濛-ㄇㄥˊ -6.1233
灰-ㄏㄨㄟ-灰-ㄏㄨㄟ -6.2671
灰-ㄏㄨㄟ-灰-ㄏㄨㄟ-暗-ㄢˋ-暗-ㄢˋ -7.2805
灰-ㄏㄨㄟ-灰-ㄏㄨㄟ-濛-ㄇㄥˊ-濛-ㄇㄥˊ -7.2805
灰-ㄏㄨㄟ-熊-ㄒㄩㄥˊ -5.8357
灰-ㄏㄨㄟ-燼-ㄐㄧㄣˋ -5.9053
灰-ㄏㄨㄟ-狗-ㄍㄡˇ -6.9660
灰-ㄏㄨㄟ-狼-ㄌㄤˊ -6.1209
灰-ㄏㄨㄟ-瓣-ㄅㄢˋ-足-ㄗㄨˊ-鷸-ㄩˋ -6.9795
灰-ㄏㄨㄟ-白-ㄅㄞˊ -5.8199
灰-ㄏㄨㄟ-白-ㄅㄞˊ-色-ㄙㄜˋ -6.0819
灰-ㄏㄨㄟ-白-ㄅㄞˊ-質-ㄓˊ -7.1233
灰-ㄏㄨㄟ-石-ㄕˊ -6.5681
灰-ㄏㄨㄟ-石-ㄕˊ-粉-ㄈㄣˇ -7.4243
灰-ㄏㄨㄟ-綠-ㄌㄩˋ-色-ㄙㄜˋ -6.5212
灰-ㄏㄨㄟ-肥-ㄈㄟˊ -7.5681
灰-ㄏㄨㄟ-色-ㄙㄜˋ -5.0852
灰-ㄏㄨㄟ-色-ㄙㄜˋ-的-ㄉㄜ˙ -5.6048
灰-ㄏㄨㄟ-藍-ㄌㄢˊ -6.5681
灰-ㄏㄨㄟ-藍-ㄌㄢˊ-色-ㄙㄜˋ -7.1233
灰-ㄏㄨㄟ-褐-ㄏㄜˊ -6.2257
灰-ㄏㄨㄟ-褐-ㄏㄜˊ-色-ㄙㄜˋ -6.1690
灰-ㄏㄨㄟ-質-ㄓˊ -6.6650
灰-ㄏㄨㄟ-鑄-ㄓㄨˋ-鐵-ㄊㄧㄝˇ -7.4243
灰-ㄏㄨㄟ-陶-ㄊㄠˊ -6.7900
灰-ㄏㄨㄟ-階-ㄐㄧㄝ -6.7900
灰-ㄏㄨㄟ-霧-ㄨˋ -7.5681
灰-ㄏㄨㄟ-青-ㄑㄧㄥ -6.9660
灰-ㄏㄨㄟ-面-ㄇㄧㄢˋ-鵟-ㄎㄨㄤˊ-鷹-ㄧㄥ -6.6785
灰-ㄏㄨㄟ-面-ㄇㄧㄢˋ-鷲-ㄐㄧㄡˋ -5.3909
灰-ㄏㄨㄟ-頭-ㄊㄡˊ-土-ㄊㄨˇ-臉-ㄌㄧㄢˇ -6.2014
灰-ㄏㄨㄟ-飛-ㄈㄟ-煙-ㄧㄢ-滅-ㄇㄧㄝˋ -6.9795
灰-ㄏㄨㄟ-鯨-ㄐㄧㄥ -7.5681
灰-ㄏㄨㄟ-黑-ㄏㄟ -6.0118
灰-ㄏㄨㄟ-黑-ㄏㄟ-色-ㄙㄜˋ -6.0819
灰-ㄏㄨㄟ-黯-ㄢˋ -7.2671
灰-ㄏㄨㄟ-鼠-ㄕㄨˇ -7.5681
灶-ㄗㄠˋ-匠-ㄐㄧㄤˋ -7.5681
灶-ㄗㄠˋ-君-ㄐㄩㄣ -7.5681
灶-ㄗㄠˋ-房-ㄈㄤˊ -7.5681
灶-ㄗㄠˋ-火-ㄏㄨㄛˇ -7.5681
灶-ㄗㄠˋ-王-ㄨㄤˊ-爺-ㄧㄝˊ -6.8223
灶-ㄗㄠˋ-神-ㄕㄣˊ -7.2671
灶-ㄗㄠˋ-雞-ㄐㄧ -7.5681
灸-ㄐㄧㄡˇ-師-ㄕ -6.9660
灸-ㄐㄧㄡˇ-法-ㄈㄚˇ -7.5681
灸-ㄐㄧㄡˇ-術-ㄕㄨˋ -7.5681
灼-ㄓㄨㄛˊ-傷-ㄕㄤ -6.0118
灼-ㄓㄨㄛˊ-灼-ㄓㄨㄛˊ -6.7900
灼-ㄓㄨㄛˊ-熟-ㄕㄡˊ -7.5681
灼-ㄓㄨㄛˊ-熱-ㄖㄜˋ -6.2257
灼-ㄓㄨㄛˊ-燒-ㄕㄠ -7.2671
灼-ㄓㄨㄛˊ-燙-ㄊㄤˋ -6.9660
灼-ㄓㄨㄛˊ-爛-ㄌㄢˋ -7.5681
灼-ㄓㄨㄛˊ-痛-ㄊㄨㄥˋ -6.7900
灼-ㄓㄨㄛˊ-見-ㄐㄧㄢˋ -6.7900
災-ㄗㄞ-區-ㄑㄩ -5.1807
災-ㄗㄞ-厄-ㄜˋ -6.6650
災-ㄗㄞ-害-ㄏㄞˋ -4.7943
災-ㄗㄞ-害-ㄏㄞˋ-性-ㄒㄧㄥˋ -6.5212
災-ㄗㄞ-患-ㄏㄨㄢˋ -7.5681
災-ㄗㄞ-情-ㄑㄧㄥˊ -5.2939
災-ㄗㄞ-情-ㄑㄧㄥˊ-慘-ㄘㄢˇ-重-ㄓㄨㄥˋ -6.3774
災-ㄗㄞ-星-ㄒㄧㄥ -7.5681
災-ㄗㄞ-殃-ㄧㄤ -7.2671
災-ㄗㄞ-民-ㄇㄧㄣˊ -5.3428
災-ㄗㄞ-異-ㄧˋ -6.7900
災-ㄗㄞ-禍-ㄏㄨㄛˋ -5.8047
災-ㄗㄞ-胞-ㄅㄠ -7.2671
災-ㄗㄞ-荒-ㄏㄨㄤ -6.6650
災-ㄗㄞ-變-ㄅㄧㄢˋ -5.6438
災-ㄗㄞ-難-ㄋㄢˋ -4.8122
災-ㄗㄞ-難-ㄋㄢˋ-片-ㄆㄧㄢˋ -6.8223
炊-ㄔㄨㄟ-事-ㄕˋ -6.2257
炊-ㄔㄨㄟ-事-ㄕˋ-員-ㄩㄢˊ -6.8223
炊-ㄔㄨㄟ-具-ㄐㄩˋ -6.4889
炊-ㄔㄨㄟ-婦-ㄈㄨˋ -7.5681
炊-ㄔㄨㄟ-火-ㄏㄨㄛˇ -7.5681
炊-ㄔㄨㄟ-煙-ㄧㄢ -6.2671
炊-ㄔㄨㄟ-煙-ㄧㄢ-裊-ㄋㄧㄠˇ-裊-ㄋㄧㄠˇ -7.2805
炊-ㄔㄨㄟ-金-ㄐㄧㄣ-饌-ㄓㄨㄢˋ-玉-ㄩˋ -7.2805
炊-ㄔㄨㄟ-食-ㄕˊ-室-ㄕˋ -7.1233
炊-ㄔㄨㄟ-飯-ㄈㄢˋ -7.5681
炎-ㄧㄢˊ-夏-ㄒㄧㄚˋ -5.9053
炎-ㄧㄢˊ-天-ㄊㄧㄢ -7.5681
炎-ㄧㄢˊ-帝-ㄉㄧˋ -7.2671
炎-ㄧㄢˊ-日-ㄖˋ -6.7900
炎-ㄧㄢˊ-日-ㄖˋ-當-ㄉㄤ-空-ㄎㄨㄥ -7.2805
炎-ㄧㄢˊ-日-ㄖˋ-高-ㄍㄠ-照-ㄓㄠˋ -7.2805
炎-ㄧㄢˊ-暑-ㄕㄨˇ -7.2671
炎-ㄧㄢˊ-海-ㄏㄞˇ -7.5681
炎-ㄧㄢˊ-涼-ㄌㄧㄤˊ -6.7900
炎-ㄧㄢˊ-炎-ㄧㄢˊ -5.8691
炎-ㄧㄢˊ-炎-ㄧㄢˊ-夏-ㄒㄧㄚˋ-日-ㄖˋ -5.8334
炎-ㄧㄢˊ-熇-ㄏㄜˋ -7.5681
炎-ㄧㄢˊ-熱-ㄖㄜˋ -5.2102
炎-ㄧㄢˊ-熱-ㄖㄜˋ-夏-ㄒㄧㄚˋ-日-ㄖˋ -7.2805
炎-ㄧㄢˊ-熱-ㄖㄜˋ-的-ㄉㄜ˙ -5.7616
炎-ㄧㄢˊ-熾-ㄔˋ -7.5681
炎-ㄧㄢˊ-症-ㄓㄥˋ -6.0366
炎-ㄧㄢˊ-酷-ㄎㄨˋ -7.2671
炎-ㄧㄢˊ-陽-ㄧㄤˊ -6.4889
炎-ㄧㄢˊ-風-ㄈㄥ -7.2671
炎-ㄧㄢˊ-黃-ㄏㄨㄤˊ -5.8521
炎-ㄧㄢˊ-黃-ㄏㄨㄤˊ-子-ㄗˇ-孫-ㄙㄨㄣ -5.8034
炒-ㄔㄠˇ-上-ㄕㄤˋ-來-ㄌㄞˊ -7.4243
炒-ㄔㄠˇ-上-ㄕㄤˋ-去-ㄑㄩˋ -7.4243
炒-ㄔㄠˇ-下-ㄒㄧㄚˋ -7.5681
炒-ㄔㄠˇ-下-ㄒㄧㄚˋ-來-ㄌㄞˊ -7.4243
炒-ㄔㄠˇ-下-ㄒㄧㄚˋ-去-ㄑㄩˋ -7.4243
炒-ㄔㄠˇ-作-ㄗㄨㄛˋ -5.1367
炒-ㄔㄠˇ-作-ㄗㄨㄛˋ-股-ㄍㄨˇ -6.4243
炒-ㄔㄠˇ-作-ㄗㄨㄛˋ-股-ㄍㄨˇ-票-ㄆㄧㄠˋ -6.9795
炒-ㄔㄠˇ-來-ㄌㄞˊ-炒-ㄔㄠˇ-去-ㄑㄩˋ -7.2805
炒-ㄔㄠˇ-冷-ㄌㄥˇ-飯-ㄈㄢˋ -7.1233
炒-ㄔㄠˇ-勺-ㄕㄠˊ -7.5681
炒-ㄔㄠˇ-四-ㄙˋ-色-ㄙㄜˋ -7.4243
炒-ㄔㄠˇ-地-ㄉㄧˋ-皮-ㄆㄧˊ -6.2782
炒-ㄔㄠˇ-大-ㄉㄚˋ-陸-ㄌㄨˋ-妹-ㄇㄟˋ -6.6785
炒-ㄔㄠˇ-小-ㄒㄧㄠˇ-管-ㄍㄨㄢˇ -7.4243
炒-ㄔㄠˇ-干-ㄍㄢ-絲-ㄙ -7.4243
炒-ㄔㄠˇ-板-ㄅㄢˇ-條-ㄊㄧㄠˊ -7.4243
炒-ㄔㄠˇ-栗-ㄌㄧˋ-子-ㄗ˙ -7.4243
炒-ㄔㄠˇ-水-ㄕㄨㄟˇ-蓮-ㄌㄧㄢˊ -7.4243
炒-ㄔㄠˇ-河-ㄏㄜˊ-粉-ㄈㄣˇ -7.1233
炒-ㄔㄠˇ-泡-ㄆㄠˋ-麵-ㄇㄧㄢˋ -6.8223
炒-ㄔㄠˇ-炒-ㄔㄠˇ -7.5681
炒-ㄔㄠˇ-熟-ㄕㄡˊ -6.4220
炒-ㄔㄠˇ-熱-ㄖㄜˋ -5.9247
炒-ㄔㄠˇ-牛-ㄋㄧㄡˊ-肉-ㄖㄡˋ -6.6462
炒-ㄔㄠˇ-皎-ㄐㄧㄠˇ-白-ㄅㄞˊ-筍-ㄙㄨㄣˇ -7.2805
炒-ㄔㄠˇ-短-ㄉㄨㄢˇ-線-ㄒㄧㄢˋ -6.5212
炒-ㄔㄠˇ-空-ㄎㄨㄥ-心-ㄒㄧㄣ-菜-ㄘㄞˋ -6.6785
炒-ㄔㄠˇ-米-ㄇㄧˇ-粉-ㄈㄣˇ -6.4243
炒-ㄔㄠˇ-絲-ㄙ-瓜-ㄍㄨㄚ -7.4243
炒-ㄔㄠˇ-羊-ㄧㄤˊ-肉-ㄖㄡˋ -6.0819
炒-ㄔㄠˇ-肉-ㄖㄡˋ-絲-ㄙ -6.8223
炒-ㄔㄠˇ-股-ㄍㄨˇ-票-ㄆㄧㄠˋ -6.5212
炒-ㄔㄠˇ-花-ㄏㄨㄚ-枝-ㄓ -7.4243
炒-ㄔㄠˇ-花-ㄏㄨㄚ-椰-ㄧㄝˊ-菜-ㄘㄞˋ -7.2805
炒-ㄔㄠˇ-芹-ㄑㄧㄣˊ-菜-ㄘㄞˋ -7.1233
炒-ㄔㄠˇ-荷-ㄏㄜˊ-白-ㄅㄞˊ-菜-ㄘㄞˋ -7.2805
炒-ㄔㄠˇ-莧-ㄒㄧㄢˋ-菜-ㄘㄞˋ -7.4243
炒-ㄔㄠˇ-菜-ㄘㄞˋ -6.4220
炒-ㄔㄠˇ-菜-ㄘㄞˋ-鍋-ㄍㄨㄛ -6.8223
炒-ㄔㄠˇ-菜-ㄘㄞˋ-鏟-ㄔㄢˇ -7.4243
炒-ㄔㄠˇ-著-ㄓㄜ˙ -7.5681
炒-ㄔㄠˇ-薑-ㄐㄧㄤ-絲-ㄙ -7.1233
炒-ㄔㄠˇ-蛋-ㄉㄢˋ -6.5681
炒-ㄔㄠˇ-蟹-ㄒㄧㄝˋ -7.5681
炒-ㄔㄠˇ-起-ㄑㄧˇ -6.4220
炒-ㄔㄠˇ-起-ㄑㄧˇ-來-ㄌㄞˊ -6.4243
炒-ㄔㄠˇ-過-ㄍㄨㄛˋ -6.7900
炒-ㄔㄠˇ-過-ㄍㄨㄛˋ-來-ㄌㄞˊ -7.4243
炒-ㄔㄠˇ-過-ㄍㄨㄛˋ-去-ㄑㄩˋ -7.4243
炒-ㄔㄠˇ-青-ㄑㄧㄥ -6.9660
炒-ㄔㄠˇ-青-ㄑㄧㄥ-江-ㄐㄧㄤ-菜-ㄘㄞˋ -7.2805
炒-ㄔㄠˇ-青-ㄑㄧㄥ-菜-ㄘㄞˋ -6.8223
炒-ㄔㄠˇ-飯-ㄈㄢˋ -5.8357
炒-ㄔㄠˇ-高-ㄍㄠ-房-ㄈㄤˊ-價-ㄐㄧㄚˋ -6.9795
炒-ㄔㄠˇ-高-ㄍㄠ-麗-ㄌㄧˋ-菜-ㄘㄞˋ -6.3774
炒-ㄔㄠˇ-魷-ㄧㄡˊ-魚-ㄩˊ -6.5212
炒-ㄔㄠˇ-鱔-ㄕㄢˋ-魚-ㄩˊ -7.1233
炒-ㄔㄠˇ-鵝-ㄜˊ-白-ㄅㄞˊ-菜-ㄘㄞˋ -7.2805
炒-ㄔㄠˇ-麵-ㄇㄧㄢˋ -5.8691
炔-ㄑㄩㄝ-基-ㄐㄧ -7.5681
炕-ㄎㄤˋ-床-ㄔㄨㄤˊ -7.5681
炕-ㄎㄤˋ-桌-ㄓㄨㄛ -7.5681
炕-ㄎㄤˋ-沿-ㄧㄢˊ -6.7900
炕-ㄎㄤˋ-洞-ㄉㄨㄥˋ -7.5681
炕-ㄎㄤˋ-頭-ㄊㄡˊ -6.9660
炙-ㄓˋ-手-ㄕㄡˇ-可-ㄎㄜˇ-熱-ㄖㄜˋ -5.9381
炙-ㄓˋ-熱-ㄖㄜˋ -6.2257
炫-ㄒㄩㄢˋ-亂-ㄌㄨㄢˋ -7.5681
炫-ㄒㄩㄢˋ-光-ㄍㄨㄤ -6.7900
